시가,고가,저가,종가,거래량,거래대금,등락률
7150,7830,7000,7460,470676,3536597750,3.61
3310,3370,3310,3340,75030,250288015,1.21
9930,10700,9870,10500,732686,7628384750,7.14
26000,26150,25250,25550,75031,1924177450,-1.16
21700,21900,21000,21350,56585,1212865200,0.0
2820,2925,2660,2760,1845083,5159600960,-1.43
8480,8680,8430,8670,112614,968048360,2.24
8530,8550,8400,8400,389748,3290375250,-1.29
7140,7500,7140,7470,413581,3057030620,4.33
5900,5910,5630,5650,982586,5627891000,-5.04
10250,10400,10100,10250,23581,241446200,0.0
6050,6050,5890,5910,21602,128676430,-2.31
3375,4095,3340,3590,14589673,54624554330,6.85
5620,5750,5600,5620,214583,1216735420,0.72
3460,3630,3450,3605,25068,89826800,1.69
1225,1230,1210,1220,48920,59685385,-0.41
3200,3210,3155,3190,97251,309130500,0.0
0,0,0,2160,0,0,0.0
7320,7330,7180,7280,19792,143134760,-0.27
1280,1290,1280,1285,23945,30755910,0.39
9520,9660,9520,9630,4651,44634240,1.16
6960,7050,6930,7000,51284,357863860,0.72
1380,1395,1370,1385,119082,164305850,0.73
4000,4000,3920,3930,288511,1137942780,-1.13
14400,14450,14250,14300,12476,179268900,-1.04
7190,7200,6950,7010,46816,329274800,-2.37
12300,12450,12150,12350,97093,1197743800,0.82
1330,1345,1310,1320,228176,301365020,-0.38
1260,1290,1245,1265,3796608,4824112590,1.2
2565,2565,2515,2530,84033,213157165,-1.36
4705,4790,4650,4745,944723,4476446120,0.96
0,0,0,2110,0,0,0.0
12350,12450,12000,12200,420331,5137187300,0.0
3675,3970,3510,3600,3848331,14386131810,-0.28
1610,1650,1355,1480,4582560,6645140830,-5.13
11050,11050,10900,10950,7704,84323500,-0.45
20050,20150,19450,19700,24575,485314800,-1.01
0,0,0,2120,0,0,0.0
9190,9210,9060,9180,15941,145644930,0.11
18000,18000,17500,17900,33204,588092300,-0.28
2275,2295,2250,2275,53692,122046555,0.44
3650,3715,3610,3690,158149,581920730,1.79
9200,9200,8990,9030,21479,195081820,-0.44
1545,1695,1520,1525,3145027,5069867425,-1.29
692,695,674,677,261962,177904701,-1.31
4300,4390,4185,4185,44352,189447780,-2.33
46650,47250,45500,46800,53974,2509868950,1.3
3700,3700,3615,3665,412760,1506161040,-0.95
12100,12200,11800,11850,77933,938020150,0.0
9180,10050,9030,9470,1140327,10906154260,3.72
3950,4040,3860,3900,611515,2398328040,-0.51
3870,3945,3865,3920,136852,534883855,1.29
4290,4495,4235,4370,11662530,51239052750,5.05
420,424,415,424,74363,31234602,1.68
763,774,754,770,52545,39969413,0.65
11300,11600,10900,10900,91321,1011508800,-4.39
8960,9460,8820,9060,5724560,52551523690,2.95
0,0,0,1425,0,0,0.0
20500,20550,20300,20450,6207,126447250,0.49
4370,4430,4320,4320,59414,259268995,-0.92
4095,4135,4075,4120,22617,93034715,0.61
12400,12550,12200,12250,164027,2033277250,-0.41
8650,8650,8170,8170,180975,1507019680,-5.22
6520,6540,6470,6510,21031,136643110,-0.15
13800,13850,13400,13650,137785,1880878150,-1.09
5210,5310,5110,5300,222486,1164971270,2.12
11100,11150,10700,10750,97319,1053387700,-3.15
10800,10800,10700,10800,8471,91051800,0.47
225000,225900,221000,221000,36086,8020698600,-0.27
10700,10700,10350,10350,734262,7675149500,-0.48
1090,1120,1090,1115,39096,43425165,1.83
11000,11150,10850,11050,49514,544988100,0.45
2465,2465,2425,2460,10338,25281475,1.44
497,517,492,507,1082298,546296908,2.22
15550,15600,15200,15400,29967,460704700,-0.96
14300,14700,14100,14550,1205646,17454701350,2.11
1750,1750,1715,1735,78366,136044595,-0.57
5370,5400,5180,5360,376335,1989148140,-1.47
44400,44450,43550,44300,471802,20769650250,1.37
10750,10950,10500,10750,30297,324301100,1.42
8230,8280,8090,8110,90030,734876750,-0.61
2220,2265,2210,2230,23802,52851935,0.45
1915,1935,1895,1910,678243,1298717065,0.0
16200,16300,15650,15900,32279,510799650,-0.31
0,0,0,3320,0,0,0.0
1280,1300,1240,1260,2279842,2905085460,-1.56
63500,63600,62400,63000,88911,5605525900,0.48
41950,42550,41050,42550,42867,1798307600,2.78
5750,5850,5740,5840,26818,155262380,0.69
1140,1170,1095,1110,174296,195964460,-2.63
6920,6990,6810,6910,47909,330017890,0.29
126000,128700,125000,127500,43625,5536814400,0.87
13200,13300,13050,13250,2110,27749700,0.0
1985,2005,1985,2005,24463,48925465,1.01
2000,2015,2000,2010,17317,34797225,0.0
1995,2005,1990,2000,25956,51862070,0.25
1920,1940,1705,1705,13624661,24686201510,1.19
5210,6210,5190,5400,6290469,37164998270,4.45
3500,3680,3465,3480,783457,2795653320,0.72
2655,2735,2620,2725,211588,568176630,3.61
59800,61000,59300,60600,40733,2456306500,1.34
1835,1850,1785,1800,135325,245432275,-1.64
8540,8940,8460,8800,108141,946638100,3.04
13650,14300,13400,13650,81765,1123890950,-0.73
2640,2640,2605,2620,65350,171402300,0.19
6280,6370,6250,6370,23898,151066540,0.47
28050,28400,27700,28050,67115,1885354500,0.54
1595,1595,1555,1570,220201,345459375,-1.57
4750,4765,4665,4685,61164,287472735,-0.32
5510,5520,5400,5450,20671,112675530,-0.37
4505,4525,4400,4420,31729,141160605,-0.9
7080,7080,6900,6910,14794,102637070,-1.57
5600,5670,5530,5550,153529,857227330,-0.36
395,404,393,401,606589,241347599,1.52
5400,5480,5390,5480,5449,29569020,1.67
2965,3015,2950,2970,75678,224681650,0.17
13250,13250,12900,12900,113533,1482548550,-0.39
14500,14500,14200,14300,18901,271061950,-0.35
7890,7890,7750,7780,218360,1703878120,-0.26
17000,19450,16600,17600,624255,11391031750,4.45
34150,34300,32100,32900,450575,14842629650,-4.78
4185,4245,3995,4090,396898,1627873060,0.99
1090,1090,1065,1085,27507,29613720,0.46
1850,1850,1800,1805,27296,49522805,-0.82
1310,1310,1230,1230,292464,363579430,-4.28
1300,1305,1285,1305,421330,543655385,1.16
10400,10550,10400,10550,19146,200932850,0.48
3495,3495,3370,3485,631405,2163075390,0.0
7800,7840,7730,7790,4753,37109370,-0.13
2590,2600,2560,2585,74142,191480230,0.19
4210,4290,4075,4075,934947,3907297095,-3.66
10300,10300,10100,10200,13547,137811700,-0.49
47150,47750,46800,47250,15625,739818650,0.11
6990,7000,6870,6940,61981,429342320,-0.72
10800,10950,10500,10650,462781,4962300900,-0.93
1405,1485,1405,1435,96727,139406685,1.06
606,617,602,606,357921,216598316,0.17
4495,4495,4425,4440,13012,57848270,-0.11
10300,10300,9980,10300,104175,1052193610,0.0
0,0,0,2630,0,0,0.0
8020,8070,7990,7990,24813,198887350,-0.25
5270,5400,5260,5280,27223,144207790,-0.38
1450,1720,1445,1610,1500866,2396463375,10.27
7200,7910,7140,7240,693177,5102503950,0.7
29850,32000,29700,31900,41675,1306622400,7.41
10100,10750,9840,10550,447081,4647060350,4.46
0,0,0,2860,0,0,0.0
4780,4785,4675,4685,169802,799286075,-1.78
7300,7330,7130,7140,26563,190869040,-1.65
24500,24650,24150,24150,22683,551606700,-1.23
2170,2190,2060,2110,1968520,4148065430,-1.63
8870,8940,8270,8330,3820858,32729131680,-6.93
9240,9240,9100,9180,49406,451554190,-0.33
2865,2925,2830,2890,317505,911495800,0.7
27550,27650,26800,27150,100845,2733745700,-1.63
31750,32600,31600,31600,41091,1317636950,0.0
4980,4980,4860,4925,55983,273977790,-1.1
11650,13300,11400,12150,1005408,12584462750,4.29
7410,7410,7150,7180,50761,366518500,-2.31
725,730,721,725,61353,44396692,0.28
416,417,407,415,111546,46003871,1.47
10450,10450,9900,9990,27963,281320840,-3.48
19150,20300,18000,18050,828003,15809456850,-2.43
11050,11100,10800,10950,90689,991895100,0.0
10250,10450,10000,10400,56085,573793550,1.46
415,418,409,414,315696,130267913,0.98
17950,18200,17800,18100,31369,565913750,0.28
1230,1230,1170,1195,123570,146993145,-1.65
0,0,0,10850,0,0,0.0
20700,20800,20250,20350,13317,271211800,-2.63
964,982,959,971,594459,578089002,0.83
3620,3670,3500,3540,346650,1230778250,-2.21
10950,11100,10700,10950,50034,544992600,-0.9
974,1015,973,1010,327167,325440378,3.8
17950,18000,17300,17450,177077,3099581850,-1.69
7470,7630,7330,7510,118841,890577100,0.54
17800,18100,17350,18000,128287,2273930600,1.98
9020,9100,8900,8950,47667,427998580,-0.33
2080,2080,2060,2065,13822,28551410,0.0
2000,2015,2000,2015,3607,7247765,0.5
9210,9320,9090,9190,100129,922267230,1.1
20600,20900,20400,20550,10834,222419750,0.49
33650,34450,32900,33150,94895,3186470300,0.45
5230,5250,5150,5190,9044,46919460,0.0
4800,4830,4610,4720,167814,790779335,0.53
15350,16200,15350,16100,177702,2822522450,5.23
1765,1790,1740,1790,133383,235157670,1.7
7850,7870,7730,7780,12408,96395400,-0.77
9560,10200,9560,9940,125597,1247207840,4.41
4750,4760,4720,4740,148231,702548665,0.32
12650,12950,12600,12800,6927,88534150,1.59
2185,2190,1860,2100,8745078,17422996925,-4.98
4765,4795,4715,4760,80378,381950665,-0.21
17550,17600,17100,17250,41735,720736650,-1.43
6180,6180,5820,5950,36310,214725640,-0.83
6070,6090,5950,6040,106973,641937490,0.5
12150,12150,11750,11900,84088,998073450,-1.24
2145,2250,2140,2160,36342,79430035,1.17
1130,1135,1105,1130,154794,173115175,-0.44
4355,4385,4325,4360,15648,68128010,0.23
9960,10100,9820,9960,104608,1040837640,0.0
4120,4195,4085,4145,19344,79957785,0.85
7750,7750,7430,7630,94659,716474320,-0.13
922,927,905,920,75244,69014198,0.22
56600,57400,55500,56500,28319,1601127100,-0.18
2325,2325,2280,2290,41328,95130845,-0.65
17000,17200,16450,16700,70718,1184517650,-1.76
8350,8870,8250,8420,562532,4810618700,1.57
10900,11350,9950,10500,538965,5767471170,-2.78
6820,6850,6590,6610,124054,827367830,-2.51
1175,1185,1165,1170,211530,248101765,-0.43
2505,2560,2495,2550,230332,584028020,1.59
1800,1805,1735,1740,2122821,3749709200,-3.06
104300,104300,101200,101800,16314,1661739700,-2.4
13750,13800,13200,13450,77670,1041315450,-2.18
35850,36100,35500,35800,27756,990982700,-0.83
960,968,939,952,293465,279447277,0.63
9420,9510,9320,9330,72200,677871350,-0.21
40800,41650,40000,41300,88388,3622140000,1.23
8100,8130,7850,7980,44279,351960510,-0.75
21100,21600,20800,21000,169622,3582460900,2.19
5970,5980,5890,5980,2204,13090260,0.17
11150,11200,11000,11100,27669,306510050,-0.89
3080,3105,3040,3085,239715,738593320,0.16
3890,3955,3850,3930,202273,793090320,1.16
2875,2890,2765,2765,66958,189359245,-3.83
13650,13650,13400,13500,11167,150766650,-0.74
4280,4335,4230,4315,136904,586598610,1.17
0,0,0,1620,0,0,0.0
17650,17700,16900,16900,1411831,24153225650,-4.52
809,809,791,798,114317,91526857,-0.75
840,855,838,852,132924,112065965,1.67
68600,69200,67800,68300,29650,2027686500,-0.15
3045,3090,3000,3060,67285,204065845,-0.33
3845,3845,3790,3820,20309,77432740,-0.52
14100,14100,13800,13850,51683,717260000,-1.07
9000,9120,8870,9000,23149,208208630,0.78
3200,3290,3150,3240,229520,742631150,1.89
4785,4905,4715,4815,222226,1073077855,0.73
2435,2435,2335,2340,109234,257285020,-2.9
13050,13150,12850,13050,34726,450374100,1.16
1670,1670,1620,1620,20461,33616310,-1.52
5120,5120,5000,5070,124280,626631790,-0.39
6750,6920,6750,6880,154694,1055306050,1.62
2475,2505,2405,2475,330108,809768360,1.64
1200,1220,1185,1195,55470,66619400,-0.42
2345,2390,2330,2345,2261,5310585,0.0
110500,111300,108900,110500,14457,1589478400,0.18
8500,8510,8390,8470,167527,1412986550,-0.35
492,494,487,490,320670,156805254,0.2
11000,11100,10800,10900,5221,56785150,-0.46
1785,1805,1765,1775,694677,1240640905,-0.28
1780,1780,1705,1730,53917,94004940,-1.7
646,658,646,658,92842,60672309,1.86
4800,4800,4655,4710,245482,1152238035,-1.46
7470,7650,7070,7390,36881,269140270,-0.81
43400,43650,42750,43500,255807,11067149900,0.58
15700,15700,15350,15650,33013,512444550,0.0
6650,6770,6470,6680,243666,1612952780,0.45
7580,7700,7490,7550,26000,195964010,-0.53
3570,3595,3530,3560,87099,310654790,-0.14
11500,11600,11150,11400,272464,3091195800,0.88
6490,6490,6340,6370,361471,2308918280,-1.09
7940,8150,7850,7990,2785007,22299149940,1.65
6860,6880,6760,6810,8432,57202260,-0.44
0,0,0,18100,0,0,0.0
2060,2180,2060,2180,197128,418347955,5.57
2080,2085,2005,2040,63121,127929280,-1.92
2050,2075,2010,2025,435675,890236535,0.5
1400,1400,1365,1380,95910,132047725,-1.43
871,872,847,847,393924,338639541,-2.42
10850,10950,10700,10800,12168,131588600,0.47
5740,5770,5680,5750,11016,63012500,0.7
7210,8280,7110,7350,2074446,16243012490,1.94
11050,11400,11050,11300,243088,2735784750,1.35
3790,3830,3790,3815,24738,94048945,0.66
12700,13000,12650,12850,33835,432609900,0.78
10050,10250,10000,10150,50295,508942450,1.0
19650,19800,19450,19650,67413,1320163200,0.0
9500,9500,9380,9470,51744,487601560,-0.21
3915,3940,3850,3920,72509,283097610,0.13
3060,3095,2955,3015,199020,597105850,-1.47
1125,1135,1105,1120,24917,27921130,0.45
2360,2375,2320,2335,41252,96178495,-1.06
22400,22450,22000,22100,13725,304097200,0.23
9080,9270,8900,9190,168140,1534279780,1.21
6010,6050,5950,6020,10073,60302510,0.33
6810,6950,6750,6880,5156,35268880,1.03
6170,6700,6110,6230,1087680,6932278690,0.97
1185,1200,1165,1190,563417,667342980,0.0
11100,11250,10850,11050,17454,192669200,-0.9
2640,2665,2595,2630,78896,207894260,0.0
5240,5270,5200,5200,6654,34781730,0.58
6860,6930,6700,6700,55103,373900790,-2.76
20900,21300,20550,20650,112219,2338919000,0.73
1370,1370,1325,1350,325214,438216580,-1.1
8300,8390,8040,8060,111866,913792400,-2.18
14150,14200,13850,14000,10008,140195500,0.0
5520,5520,5370,5380,57885,314251150,-2.71
979,980,966,972,22254,21719234,-0.72
17950,17950,17250,17500,149096,2612567400,-0.57
7800,7800,7590,7590,29411,224431580,-1.68
3690,3725,3690,3720,4895,18120450,0.81
0,0,0,1740,0,0,0.0
7160,7270,7150,7250,12337,89164840,1.4
15000,15000,14550,14800,20608,302265800,-0.67
3210,3225,3140,3185,65742,208088070,-0.78
44400,44400,43700,43700,98005,4308839300,-0.79
3270,3310,3235,3295,47920,157176250,0.92
9140,10050,8620,8700,4285622,40947802170,-3.87
6500,6500,6300,6410,259209,1661275800,-0.93
16600,16800,16250,16350,378734,6250446800,-1.21
2520,2550,2520,2550,24359,61654210,1.19
8140,8170,8050,8090,3008,24406390,-0.61
7490,7520,7100,7120,518628,3771466790,-3.13
7660,7660,7530,7530,92455,700062780,-1.31
12050,12050,11600,11750,210667,2492791100,-1.67
11700,11700,11200,11200,39328,449068200,-3.45
9100,9170,8840,8880,1586511,14217189470,-1.44
2035,2040,2025,2040,84252,170800425,0.0
0,0,0,2210,0,0,0.0
2215,2215,2160,2180,14418,31233665,0.0
2030,2055,2030,2040,3985,8148595,0.0
2010,2030,2005,2030,6354,12836385,1.25
2005,2030,2005,2030,22821,46216675,1.0
2000,2015,2000,2010,37537,75447475,0.5
9650,9670,9600,9630,5934,57099190,-0.1
57400,57900,57200,57800,35522,2045051900,1.76
10800,10800,10450,10600,346768,3673333250,-0.47
2060,2060,2055,2060,733,1509345,0.0
38050,38100,37100,37550,84416,3166489950,-0.92
2785,2790,2780,2785,140104,389981205,0.18
8200,8240,8140,8220,102030,835179060,-0.12
23350,25550,23000,24800,3166776,77767063750,7.83
788,934,781,791,5753946,4968971948,0.64
7340,7380,7000,7080,521237,3700629920,-2.61
20150,20600,20100,20600,51917,1055031300,3.52
18500,18600,17950,18350,170328,3098416100,-0.54
0,0,0,5560,0,0,0.0
2035,2035,2015,2025,562,1136180,0.0
2015,2015,2005,2015,546,1096945,0.25
3330,3335,3270,3295,80531,265314020,-1.49
11250,11250,10950,11200,4690,51911700,0.45
5720,5840,5510,5570,576313,3271332060,-3.97
6430,6880,6230,6230,1046488,6775189540,-1.11
4360,4385,4310,4385,34885,152176635,0.34
5770,5920,5720,5720,68642,400423570,-0.52
68500,68500,67500,68200,856,58125100,-0.44
5230,5630,5210,5230,433529,2339037890,0.0
5200,5220,5110,5190,452162,2342663950,0.58
4245,4310,4240,4255,164921,704919870,0.24
10300,10400,10250,10250,20222,208404650,-0.97
7010,7090,6760,6910,76521,524506920,-1.43
4780,4810,4750,4765,41379,197853830,0.53
5350,5350,5070,5080,360293,1865144090,-2.12
0,0,0,1440,0,0,0.0
3615,3640,3530,3550,19216,68673590,-0.42
4970,5060,4930,4945,37446,186177145,0.51
11950,11950,11650,11700,155342,1829249150,-2.09
0,0,0,2025,0,0,0.0
2030,2035,2030,2030,4105,8334155,0.0
734,807,730,735,4636163,3539057197,0.14
4430,4430,4335,4390,72179,316780405,0.0
3120,3135,3065,3135,12770,39712145,0.48
516,644,515,589,275990225,163044257041,18.75
22350,22500,22100,22200,10557,234966600,-0.45
2735,2820,2680,2750,382912,1045765120,0.92
13450,13500,13200,13300,40577,541476700,-0.37
5440,5650,5350,5360,628253,3467137820,0.56
7610,7720,7590,7640,16130,123541370,0.39
5780,5840,5770,5840,30888,179078180,1.04
3145,3145,3080,3085,62393,193037995,-1.12
7550,7570,7340,7390,30781,227608470,-1.07
1700,1715,1680,1715,20355,34437095,0.88
0,0,0,1530,0,0,0.0
9970,10750,9970,10500,64904,673651810,5.0
13600,13700,13250,13500,56813,764381700,0.0
14450,14500,14150,14400,40437,579942550,-0.69
2705,2895,2650,2725,1126728,3101656795,0.74
4545,4870,4500,4580,2089599,9751595610,1.1
495,512,490,502,470639,236046468,2.24
18200,18650,17600,17700,111439,2006421000,1.43
9550,9660,9400,9460,16861,159841150,0.11
4810,4810,4550,4590,748414,3486102200,-4.57
1270,1275,1235,1255,119005,148875975,0.8
2060,2070,2050,2060,5265,10821030,0.0
2015,2020,2015,2020,9185,18527790,0.25
10300,10350,10250,10350,15564,160122950,0.0
13250,13400,13150,13350,2701,35733400,0.0
480,483,470,471,153791,73218942,-1.88
6170,6240,6080,6080,64218,393200760,-2.25
2965,2995,2940,2990,23536,69984895,0.84
434,443,424,424,6955988,3003001855,-2.3
12850,12850,11850,12350,211750,2597134400,-3.14
21500,21900,21100,21700,18510,400393550,2.36
11800,12050,11650,11750,138154,1639366000,0.43
6580,6600,6510,6550,99761,654501510,0.0
3205,3215,3160,3180,351096,1117482855,0.0
28100,28200,27200,27850,417952,11569752300,0.0
13450,13900,13050,13850,78683,1055603150,2.97
8030,8150,7940,8080,496613,3998824160,1.51
6870,6890,6730,6870,29983,204030980,-0.15
7240,7340,7160,7340,73653,532870910,1.24
4720,4755,4645,4645,187905,882329855,-1.59
0,0,0,4480,0,0,0.0
1325,1375,1285,1310,1205411,1591070910,-1.13
1210,1215,1200,1210,210649,254188720,0.0
4820,4875,4680,4720,141793,674093520,-2.07
4995,5000,4950,4985,38685,192250835,0.81
1555,1565,1550,1555,45618,71012505,0.32
2655,2660,2540,2565,3289490,8472850720,-3.21
8570,8700,8480,8570,68875,588847400,0.0
4545,4650,4500,4650,16406,74984180,2.88
1200,1200,1170,1180,168792,200106470,0.0
875,882,858,859,315264,273985558,-1.94
2490,2495,2350,2355,18873893,45333204105,-4.07
18500,18700,17950,18400,2135320,39349992500,-0.54
3490,3515,3465,3480,130636,455064755,-0.29
3430,3430,3340,3350,27090,91122435,0.15
0,0,0,3640,0,0,0.0
26850,27750,26300,27500,123666,3375706850,2.42
10600,10600,10450,10500,25628,268742850,-0.47
0,0,0,1505,0,0,0.0
1135,1135,1105,1115,138828,154783470,-1.76
29900,30300,29300,29400,13798,407857450,-1.67
19600,19600,19200,19500,5728,111127350,0.0
137100,139100,135000,138500,48745,6703577200,1.61
5760,5760,5670,5730,29459,168189870,0.17
6030,6190,6030,6050,37637,229665050,0.5
2875,2890,2835,2840,102395,293450915,-1.22
11900,12000,11350,11400,2758078,32271612150,-2.15
6210,6280,6170,6230,6122,38054570,0.0
